case_id,activity_name,timestamp,claim_amount,car_make,car_model,car_year,type_of_accident
66c15a62-7a6c-4435-a5f0-05226a6f1f28,Close Claim,6/20/2021 2:05,7997.84,Chevrolet,Silverado,2020,Side-impact
66c15a62-7a6c-4435-a5f0-05226a6f1f28,Decide Claim,6/12/2021 12:09,7997.84,Chevrolet,Silverado,2020,Side-impact
66c15a62-7a6c-4435-a5f0-05226a6f1f28,First Notification of Loss (FNOL),5/19/2021 17:43,7997.84,Chevrolet,Silverado,2020,Side-impact
66c15a62-7a6c-4435-a5f0-05226a6f1f28,Set Reserve,6/10/2021 19:18,7997.84,Chevrolet,Silverado,2020,Side-impact
66c489f4-6a63-4a3c-806f-85214136a341,Assign Claim,7/12/2020 17:57,1687.91,Ford,F-150,2016,Rear-end
66c489f4-6a63-4a3c-806f-85214136a341,Close Claim,7/30/2020 21:49,1687.91,Ford,F-150,2016,Rear-end
66c489f4-6a63-4a3c-806f-85214136a341,Decide Claim,7/24/2020 15:48,1687.91,Ford,F-150,2016,Rear-end
66c489f4-6a63-4a3c-806f-85214136a341,First Notification of Loss (FNOL),6/28/2020 18:59,1687.91,Ford,F-150,2016,Rear-end
66c489f4-6a63-4a3c-806f-85214136a341,Set Reserve,7/18/2020 14:44,1687.91,Ford,F-150,2016,Rear-end
66c5fc68-0b29-46ac-b4cf-04063a8690e0,Assign Claim,10/5/2021 10:47,3557.94,Nissan,Altima,2022,Rollover
66c5fc68-0b29-46ac-b4cf-04063a8690e0,Close Claim,10/25/2021 11:20,3557.94,Nissan,Altima,2022,Rollover
66c5fc68-0b29-46ac-b4cf-04063a8690e0,Decide Claim,10/13/2021 20:19,3557.94,Nissan,Altima,2022,Rollover
66c5fc68-0b29-46ac-b4cf-04063a8690e0,First Notification of Loss (FNOL),9/20/2021 10:43,3557.94,Nissan,Altima,2022,Rollover
66c5fc68-0b29-46ac-b4cf-04063a8690e0,Set Reserve,10/10/2021 21:04,3557.94,Nissan,Altima,2022,Rollover
66c7099b-ce6f-41ec-972e-9497708641c3,Assign Claim,4/28/2020 20:03,6642.03,Ford,F-150,2022,Head-on
66c7099b-ce6f-41ec-972e-9497708641c3,Close Claim,5/18/2020 15:43,6642.03,Ford,F-150,2022,Head-on
66c7099b-ce6f-41ec-972e-9497708641c3,Decide Claim,5/7/2020 11:12,6642.03,Ford,F-150,2022,Head-on
66c7099b-ce6f-41ec-972e-9497708641c3,First Notification of Loss (FNOL),4/13/2020 14:39,6642.03,Ford,F-150,2022,Head-on
66c7099b-ce6f-41ec-972e-9497708641c3,Set Reserve,5/6/2020 15:03,6642.03,Ford,F-150,2022,Head-on
66c7cfa3-2a3a-4ca8-9978-ecd127823b7e,Assign Claim,3/15/2021 17:26,9276.56,Ford,F-150,2015,Head-on
66c7cfa3-2a3a-4ca8-9978-ecd127823b7e,Close Claim,4/6/2021 4:11,9276.56,Ford,F-150,2015,Head-on
66c7cfa3-2a3a-4ca8-9978-ecd127823b7e,Decide Claim,3/26/2021 5:11,9276.56,Ford,F-150,2015,Head-on
66c7cfa3-2a3a-4ca8-9978-ecd127823b7e,First Notification of Loss (FNOL),2/28/2021 1:44,9276.56,Ford,F-150,2015,Head-on
66c7cfa3-2a3a-4ca8-9978-ecd127823b7e,Set Reserve,3/22/2021 4:54,9276.56,Ford,F-150,2015,Head-on
66c8d18a-876d-4754-9c43-d27962e25bc4,Assign Claim,6/30/2021 20:03,2850.17,Honda,Civic,2022,Side-impact
66c8d18a-876d-4754-9c43-d27962e25bc4,Close Claim,7/25/2021 12:27,2850.17,Honda,Civic,2022,Side-impact
66c8d18a-876d-4754-9c43-d27962e25bc4,Decide Claim,7/9/2021 17:55,2850.17,Honda,Civic,2022,Side-impact
66c8d18a-876d-4754-9c43-d27962e25bc4,First Notification of Loss (FNOL),6/14/2021 20:54,2850.17,Honda,Civic,2022,Side-impact
66c8d18a-876d-4754-9c43-d27962e25bc4,Set Reserve,7/3/2021 23:49,2850.17,Honda,Civic,2022,Side-impact
66cac6e5-568f-412d-b838-cdcc1fcc23d6,Assign Claim,11/25/2022 23:03,9668.78,Ford,F-150,2021,Rollover
66cac6e5-568f-412d-b838-cdcc1fcc23d6,Close Claim,12/10/2022 6:13,9668.78,Ford,F-150,2021,Rollover
66cac6e5-568f-412d-b838-cdcc1fcc23d6,Decide Claim,12/2/2022 11:08,9668.78,Ford,F-150,2021,Rollover
66cac6e5-568f-412d-b838-cdcc1fcc23d6,First Notification of Loss (FNOL),11/8/2022 5:13,9668.78,Ford,F-150,2021,Rollover
66cac6e5-568f-412d-b838-cdcc1fcc23d6,Set Reserve,12/1/2022 21:07,9668.78,Ford,F-150,2021,Rollover
66cd5d4a-90b1-4875-9d82-9525cc70815a,Assign Claim,10/30/2021 11:56,2277.87,Ford,F-150,2015,Side-impact
66cd5d4a-90b1-4875-9d82-9525cc70815a,Close Claim,11/22/2021 20:12,2277.87,Ford,F-150,2015,Side-impact
66cd5d4a-90b1-4875-9d82-9525cc70815a,Decide Claim,11/9/2021 2:27,2277.87,Ford,F-150,2015,Side-impact
66cd5d4a-90b1-4875-9d82-9525cc70815a,First Notification of Loss (FNOL),10/15/2021 7:54,2277.87,Ford,F-150,2015,Side-impact
66cd5d4a-90b1-4875-9d82-9525cc70815a,Set Reserve,11/2/2021 0:11,2277.87,Ford,F-150,2015,Side-impact
66cf3968-748d-4520-b562-0621c1ae472a,Assign Claim,2/2/2022 4:06,7507.99,Jeep,Wrangler,2019,Head-on
66cf3968-748d-4520-b562-0621c1ae472a,Close Claim,2/17/2022 19:41,7507.99,Jeep,Wrangler,2019,Head-on
66cf3968-748d-4520-b562-0621c1ae472a,Decide Claim,2/10/2022 0:59,7507.99,Jeep,Wrangler,2019,Head-on
66cf3968-748d-4520-b562-0621c1ae472a,First Notification of Loss (FNOL),1/17/2022 23:44,7507.99,Jeep,Wrangler,2019,Head-on
66cf3968-748d-4520-b562-0621c1ae472a,Set Reserve,2/5/2022 8:01,7507.99,Jeep,Wrangler,2019,Head-on
66cfa75a-c712-483f-8008-3e4f70672e4b,Assign Claim,2/9/2023 2:37,1617.41,Hyundai,Elantra,2011,Rollover
66cfa75a-c712-483f-8008-3e4f70672e4b,Close Claim,3/6/2023 1:20,1617.41,Hyundai,Elantra,2011,Rollover
66cfa75a-c712-483f-8008-3e4f70672e4b,Decide Claim,2/23/2023 12:57,1617.41,Hyundai,Elantra,2011,Rollover
66cfa75a-c712-483f-8008-3e4f70672e4b,First Notification of Loss (FNOL),1/22/2023 18:26,1617.41,Hyundai,Elantra,2011,Rollover
66cfa75a-c712-483f-8008-3e4f70672e4b,Set Reserve,2/14/2023 12:22,1617.41,Hyundai,Elantra,2011,Rollover
66d1f360-7957-4326-a470-6b5a53fbc21f,Assign Claim,9/28/2020 20:53,2377.1,Chevrolet,Silverado,2013,Rear-end
66d1f360-7957-4326-a470-6b5a53fbc21f,Close Claim,10/25/2020 2:38,2377.1,Chevrolet,Silverado,2013,Rear-end
66d1f360-7957-4326-a470-6b5a53fbc21f,Decide Claim,10/12/2020 19:20,2377.1,Chevrolet,Silverado,2013,Rear-end
66d1f360-7957-4326-a470-6b5a53fbc21f,First Notification of Loss (FNOL),9/15/2020 17:09,2377.1,Chevrolet,Silverado,2013,Rear-end
66d1f360-7957-4326-a470-6b5a53fbc21f,Set Reserve,10/7/2020 21:43,2377.1,Chevrolet,Silverado,2013,Rear-end
66d44a70-2148-41bd-899b-e461b1f5a166,Assign Claim,7/19/2020 0:33,7441.93,Toyota,Camry,2014,Head-on
66d44a70-2148-41bd-899b-e461b1f5a166,Close Claim,8/1/2020 1:51,7441.93,Toyota,Camry,2014,Head-on
66d44a70-2148-41bd-899b-e461b1f5a166,Decide Claim,7/24/2020 15:23,7441.93,Toyota,Camry,2014,Head-on
66d44a70-2148-41bd-899b-e461b1f5a166,First Notification of Loss (FNOL),7/4/2020 23:25,7441.93,Toyota,Camry,2014,Head-on
66d44a70-2148-41bd-899b-e461b1f5a166,Set Reserve,7/23/2020 9:35,7441.93,Toyota,Camry,2014,Head-on
66d9cb94-2125-43e3-9308-4cd55b2d047e,Assign Claim,9/24/2020 17:30,6810.97,Hyundai,Elantra,2011,Rear-end
66d9cb94-2125-43e3-9308-4cd55b2d047e,Close Claim,10/11/2020 7:07,6810.97,Hyundai,Elantra,2011,Rear-end
66d9cb94-2125-43e3-9308-4cd55b2d047e,Decide Claim,9/29/2020 22:44,6810.97,Hyundai,Elantra,2011,Rear-end
66d9cb94-2125-43e3-9308-4cd55b2d047e,First Notification of Loss (FNOL),9/8/2020 6:30,6810.97,Hyundai,Elantra,2011,Rear-end
66d9cb94-2125-43e3-9308-4cd55b2d047e,Set Reserve,9/27/2020 21:08,6810.97,Hyundai,Elantra,2011,Rear-end
66dd8476-aa83-448d-ab85-41406abf6f38,Assign Claim,10/31/2022 14:37,4293.23,Honda,Civic,2014,Rear-end
66dd8476-aa83-448d-ab85-41406abf6f38,Close Claim,11/23/2022 2:13,4293.23,Honda,Civic,2014,Rear-end
66dd8476-aa83-448d-ab85-41406abf6f38,Decide Claim,11/12/2022 9:07,4293.23,Honda,Civic,2014,Rear-end
66dd8476-aa83-448d-ab85-41406abf6f38,First Notification of Loss (FNOL),10/17/2022 0:58,4293.23,Honda,Civic,2014,Rear-end
66dd8476-aa83-448d-ab85-41406abf6f38,Set Reserve,11/4/2022 15:51,4293.23,Honda,Civic,2014,Rear-end
66df12d3-c99c-40bf-a0a8-36a586006916,Assign Claim,4/19/2022 22:35,5022.5,Ford,F-150,2021,Side-impact
66df12d3-c99c-40bf-a0a8-36a586006916,Close Claim,5/5/2022 7:03,5022.5,Ford,F-150,2021,Side-impact
66df12d3-c99c-40bf-a0a8-36a586006916,Decide Claim,4/29/2022 23:50,5022.5,Ford,F-150,2021,Side-impact
66df12d3-c99c-40bf-a0a8-36a586006916,First Notification of Loss (FNOL),4/4/2022 21:40,5022.5,Ford,F-150,2021,Side-impact
66df12d3-c99c-40bf-a0a8-36a586006916,Set Reserve,4/25/2022 1:58,5022.5,Ford,F-150,2021,Side-impact
66e0b58d-f0b2-4437-a4ea-01a5ff23d83e,Assign Claim,6/30/2021 10:17,2909.52,Jeep,Wrangler,2013,Side-impact
66e0b58d-f0b2-4437-a4ea-01a5ff23d83e,Close Claim,7/25/2021 18:39,2909.52,Jeep,Wrangler,2013,Side-impact
66e0b58d-f0b2-4437-a4ea-01a5ff23d83e,Decide Claim,7/10/2021 6:52,2909.52,Jeep,Wrangler,2013,Side-impact
66e0b58d-f0b2-4437-a4ea-01a5ff23d83e,First Notification of Loss (FNOL),6/13/2021 1:16,2909.52,Jeep,Wrangler,2013,Side-impact
66e0b58d-f0b2-4437-a4ea-01a5ff23d83e,Set Reserve,7/6/2021 1:34,2909.52,Jeep,Wrangler,2013,Side-impact
66e19179-c34f-457f-b818-75b970bf0804,Assign Claim,1/10/2021 7:31,2714.08,Chevrolet,Silverado,2016,Side-impact
66e19179-c34f-457f-b818-75b970bf0804,Close Claim,1/29/2021 9:49,2714.08,Chevrolet,Silverado,2016,Side-impact
66e19179-c34f-457f-b818-75b970bf0804,Decide Claim,1/19/2021 7:52,2714.08,Chevrolet,Silverado,2016,Side-impact
66e19179-c34f-457f-b818-75b970bf0804,First Notification of Loss (FNOL),12/28/2020 8:21,2714.08,Chevrolet,Silverado,2016,Side-impact
66e19179-c34f-457f-b818-75b970bf0804,Set Reserve,1/13/2021 16:16,2714.08,Chevrolet,Silverado,2016,Side-impact
66e41ae5-68e6-468a-82ad-113dcf1d2aac,Assign Claim,3/11/2022 16:30,2891.73,Chevrolet,Silverado,2014,Rollover
66e41ae5-68e6-468a-82ad-113dcf1d2aac,Close Claim,3/26/2022 20:45,2891.73,Chevrolet,Silverado,2014,Rollover
66e41ae5-68e6-468a-82ad-113dcf1d2aac,Decide Claim,3/14/2022 0:18,2891.73,Chevrolet,Silverado,2014,Rollover
66e41ae5-68e6-468a-82ad-113dcf1d2aac,First Notification of Loss (FNOL),2/23/2022 20:45,2891.73,Chevrolet,Silverado,2014,Rollover
66e41ae5-68e6-468a-82ad-113dcf1d2aac,Set Reserve,3/15/2022 1:30,2891.73,Chevrolet,Silverado,2014,Rollover
66eaf5e7-fd85-4604-9f64-19664c8b819b,Assign Claim,3/16/2021 18:25,6910.02,Nissan,Altima,2018,Rear-end
66eaf5e7-fd85-4604-9f64-19664c8b819b,Close Claim,4/12/2021 15:27,6910.02,Nissan,Altima,2018,Rear-end
66eaf5e7-fd85-4604-9f64-19664c8b819b,Decide Claim,4/3/2021 8:40,6910.02,Nissan,Altima,2018,Rear-end
66eaf5e7-fd85-4604-9f64-19664c8b819b,First Notification of Loss (FNOL),3/1/2021 11:21,6910.02,Nissan,Altima,2018,Rear-end
66eaf5e7-fd85-4604-9f64-19664c8b819b,Set Reserve,3/25/2021 13:10,6910.02,Nissan,Altima,2018,Rear-end
66ebb422-9fd7-4b31-b081-043318dc7e45,Assign Claim,6/16/2020 5:29,8444.94,Honda,Civic,2019,Rear-end
66ebb422-9fd7-4b31-b081-043318dc7e45,Close Claim,7/8/2020 2:48,8444.94,Honda,Civic,2019,Rear-end
66ebb422-9fd7-4b31-b081-043318dc7e45,Decide Claim,6/28/2020 22:12,8444.94,Honda,Civic,2019,Rear-end
66ebb422-9fd7-4b31-b081-043318dc7e45,First Notification of Loss (FNOL),5/30/2020 23:15,8444.94,Honda,Civic,2019,Rear-end
66ebb422-9fd7-4b31-b081-043318dc7e45,Set Reserve,6/22/2020 12:38,8444.94,Honda,Civic,2019,Rear-end
66eea8c1-14ee-4135-88e9-25814d74a994,Assign Claim,12/20/2021 5:16,9627.34,Jeep,Wrangler,2020,Rollover
66eea8c1-14ee-4135-88e9-25814d74a994,Close Claim,1/17/2022 12:47,9627.34,Jeep,Wrangler,2020,Rollover
66eea8c1-14ee-4135-88e9-25814d74a994,Decide Claim,1/2/2022 5:49,9627.34,Jeep,Wrangler,2020,Rollover
66eea8c1-14ee-4135-88e9-25814d74a994,First Notification of Loss (FNOL),12/6/2021 4:44,9627.34,Jeep,Wrangler,2020,Rollover
66eea8c1-14ee-4135-88e9-25814d74a994,Set Reserve,12/26/2021 7:49,9627.34,Jeep,Wrangler,2020,Rollover
66f12fb6-be29-4666-b290-80bcbb3a4ec4,Assign Claim,6/10/2020 1:28,6141.48,Jeep,Wrangler,2010,Rear-end
66f12fb6-be29-4666-b290-80bcbb3a4ec4,Close Claim,7/1/2020 23:38,6141.48,Jeep,Wrangler,2010,Rear-end
66f12fb6-be29-4666-b290-80bcbb3a4ec4,Decide Claim,6/20/2020 5:22,6141.48,Jeep,Wrangler,2010,Rear-end
66f12fb6-be29-4666-b290-80bcbb3a4ec4,First Notification of Loss (FNOL),5/29/2020 4:10,6141.48,Jeep,Wrangler,2010,Rear-end
66f12fb6-be29-4666-b290-80bcbb3a4ec4,Set Reserve,6/14/2020 15:59,6141.48,Jeep,Wrangler,2010,Rear-end
66f3b61c-836c-4997-9166-e22be754dd78,Assign Claim,6/14/2022 3:07,7613.19,Ford,F-150,2014,Side-impact
66f3b61c-836c-4997-9166-e22be754dd78,Close Claim,7/5/2022 9:58,7613.19,Ford,F-150,2014,Side-impact
66f3b61c-836c-4997-9166-e22be754dd78,Decide Claim,6/26/2022 3:07,7613.19,Ford,F-150,2014,Side-impact
66f3b61c-836c-4997-9166-e22be754dd78,First Notification of Loss (FNOL),5/28/2022 8:32,7613.19,Ford,F-150,2014,Side-impact
66f3b61c-836c-4997-9166-e22be754dd78,Set Reserve,6/17/2022 1:46,7613.19,Ford,F-150,2014,Side-impact
66f6049a-0f0c-49ac-ac4d-c7b261eedacc,Assign Claim,12/22/2020 0:37,5421.43,Honda,Civic,2016,Head-on
66f6049a-0f0c-49ac-ac4d-c7b261eedacc,Close Claim,1/8/2021 1:56,5421.43,Honda,Civic,2016,Head-on
66f6049a-0f0c-49ac-ac4d-c7b261eedacc,Decide Claim,1/3/2021 14:03,5421.43,Honda,Civic,2016,Head-on
66f6049a-0f0c-49ac-ac4d-c7b261eedacc,First Notification of Loss (FNOL),12/9/2020 20:32,5421.43,Honda,Civic,2016,Head-on
66f6049a-0f0c-49ac-ac4d-c7b261eedacc,Set Reserve,12/27/2020 22:59,5421.43,Honda,Civic,2016,Head-on
66f7a678-971d-4269-ae82-711242f5db3b,Assign Claim,11/19/2020 23:00,4271.59,Toyota,Camry,2010,Side-impact
66f7a678-971d-4269-ae82-711242f5db3b,Close Claim,12/10/2020 0:14,4271.59,Toyota,Camry,2010,Side-impact
66f7a678-971d-4269-ae82-711242f5db3b,Decide Claim,11/30/2020 21:55,4271.59,Toyota,Camry,2010,Side-impact
66f7a678-971d-4269-ae82-711242f5db3b,First Notification of Loss (FNOL),11/4/2020 14:42,4271.59,Toyota,Camry,2010,Side-impact
66f7a678-971d-4269-ae82-711242f5db3b,Set Reserve,11/26/2020 11:28,4271.59,Toyota,Camry,2010,Side-impact
66f91aeb-ff1c-4684-88e4-ed764d2500b3,Assign Claim,5/5/2022 21:50,7436.36,Honda,Civic,2020,Side-impact
66f91aeb-ff1c-4684-88e4-ed764d2500b3,Close Claim,5/28/2022 3:24,7436.36,Honda,Civic,2020,Side-impact
66f91aeb-ff1c-4684-88e4-ed764d2500b3,Decide Claim,5/17/2022 19:26,7436.36,Honda,Civic,2020,Side-impact
66f91aeb-ff1c-4684-88e4-ed764d2500b3,First Notification of Loss (FNOL),4/18/2022 4:12,7436.36,Honda,Civic,2020,Side-impact
66f91aeb-ff1c-4684-88e4-ed764d2500b3,Set Reserve,5/13/2022 3:42,7436.36,Honda,Civic,2020,Side-impact
66fead53-24df-42e9-9406-180fa8b3b169,Assign Claim,1/3/2021 1:15,6536.56,Chevrolet,Silverado,2011,Rear-end
66fead53-24df-42e9-9406-180fa8b3b169,Close Claim,1/28/2021 8:06,6536.56,Chevrolet,Silverado,2011,Rear-end
66fead53-24df-42e9-9406-180fa8b3b169,Decide Claim,1/17/2021 10:40,6536.56,Chevrolet,Silverado,2011,Rear-end
66fead53-24df-42e9-9406-180fa8b3b169,First Notification of Loss (FNOL),12/19/2020 7:59,6536.56,Chevrolet,Silverado,2011,Rear-end
66fead53-24df-42e9-9406-180fa8b3b169,Set Reserve,1/8/2021 20:58,6536.56,Chevrolet,Silverado,2011,Rear-end
66ff49dd-2c6f-42f3-88e0-ff131decfb91,Assign Claim,10/22/2022 3:20,4150.07,Hyundai,Elantra,2020,Head-on
66ff49dd-2c6f-42f3-88e0-ff131decfb91,Close Claim,11/4/2022 19:54,4150.07,Hyundai,Elantra,2020,Head-on
66ff49dd-2c6f-42f3-88e0-ff131decfb91,Decide Claim,10/27/2022 14:39,4150.07,Hyundai,Elantra,2020,Head-on
66ff49dd-2c6f-42f3-88e0-ff131decfb91,First Notification of Loss (FNOL),10/6/2022 17:37,4150.07,Hyundai,Elantra,2020,Head-on
66ff49dd-2c6f-42f3-88e0-ff131decfb91,Set Reserve,10/26/2022 1:02,4150.07,Hyundai,Elantra,2020,Head-on
67039dd5-f6ef-4dc5-be84-49015172ba58,Assign Claim,7/22/2022 23:45,8462.84,Honda,Civic,2017,Rollover
67039dd5-f6ef-4dc5-be84-49015172ba58,Close Claim,8/19/2022 11:12,8462.84,Honda,Civic,2017,Rollover
67039dd5-f6ef-4dc5-be84-49015172ba58,Decide Claim,8/3/2022 18:04,8462.84,Honda,Civic,2017,Rollover
67039dd5-f6ef-4dc5-be84-49015172ba58,First Notification of Loss (FNOL),7/10/2022 20:34,8462.84,Honda,Civic,2017,Rollover
67039dd5-f6ef-4dc5-be84-49015172ba58,Set Reserve,7/29/2022 4:48,8462.84,Honda,Civic,2017,Rollover
6703b023-9e18-4d20-b952-4892b2f34e8f,Assign Claim,4/4/2023 0:53,2618.01,Honda,Civic,2020,Side-impact
6703b023-9e18-4d20-b952-4892b2f34e8f,Close Claim,4/21/2023 13:21,2618.01,Honda,Civic,2020,Side-impact
6703b023-9e18-4d20-b952-4892b2f34e8f,Decide Claim,4/14/2023 5:18,2618.01,Honda,Civic,2020,Side-impact
6703b023-9e18-4d20-b952-4892b2f34e8f,First Notification of Loss (FNOL),3/18/2023 13:21,2618.01,Honda,Civic,2020,Side-impact
6703b023-9e18-4d20-b952-4892b2f34e8f,Set Reserve,4/9/2023 20:32,2618.01,Honda,Civic,2020,Side-impact
67041b40-a111-4069-bc6e-bb0588b674be,Assign Claim,10/16/2021 3:04,7181.87,Ford,F-150,2018,Head-on
67041b40-a111-4069-bc6e-bb0588b674be,Close Claim,10/31/2021 22:36,7181.87,Ford,F-150,2018,Head-on
67041b40-a111-4069-bc6e-bb0588b674be,Decide Claim,10/25/2021 15:27,7181.87,Ford,F-150,2018,Head-on
67041b40-a111-4069-bc6e-bb0588b674be,First Notification of Loss (FNOL),9/30/2021 21:51,7181.87,Ford,F-150,2018,Head-on
67041b40-a111-4069-bc6e-bb0588b674be,Set Reserve,10/20/2021 16:49,7181.87,Ford,F-150,2018,Head-on
670583c1-1cd5-4865-ade0-2b665543732b,Assign Claim,6/28/2020 4:06,7902.79,Ford,F-150,2017,Head-on
670583c1-1cd5-4865-ade0-2b665543732b,Close Claim,7/14/2020 13:31,7902.79,Ford,F-150,2017,Head-on
670583c1-1cd5-4865-ade0-2b665543732b,Decide Claim,7/9/2020 16:39,7902.79,Ford,F-150,2017,Head-on
670583c1-1cd5-4865-ade0-2b665543732b,First Notification of Loss (FNOL),6/15/2020 7:29,7902.79,Ford,F-150,2017,Head-on
670583c1-1cd5-4865-ade0-2b665543732b,Set Reserve,7/3/2020 16:07,7902.79,Ford,F-150,2017,Head-on
67067a3d-c7e4-4626-8ad0-7a0ba37882e8,Assign Claim,8/16/2022 20:18,4774.63,Hyundai,Elantra,2019,Side-impact
67067a3d-c7e4-4626-8ad0-7a0ba37882e8,Close Claim,9/2/2022 23:08,4774.63,Hyundai,Elantra,2019,Side-impact
67067a3d-c7e4-4626-8ad0-7a0ba37882e8,Decide Claim,8/21/2022 9:51,4774.63,Hyundai,Elantra,2019,Side-impact
67067a3d-c7e4-4626-8ad0-7a0ba37882e8,First Notification of Loss (FNOL),8/3/2022 5:58,4774.63,Hyundai,Elantra,2019,Side-impact
67067a3d-c7e4-4626-8ad0-7a0ba37882e8,Set Reserve,8/20/2022 22:48,4774.63,Hyundai,Elantra,2019,Side-impact
670bcb39-9292-447b-b00e-22a2d03773dc,Assign Claim,3/18/2022 12:11,2261.75,Ford,F-150,2010,Rear-end
670bcb39-9292-447b-b00e-22a2d03773dc,Close Claim,4/3/2022 21:56,2261.75,Ford,F-150,2010,Rear-end
670bcb39-9292-447b-b00e-22a2d03773dc,Decide Claim,3/27/2022 14:02,2261.75,Ford,F-150,2010,Rear-end
670bcb39-9292-447b-b00e-22a2d03773dc,First Notification of Loss (FNOL),3/2/2022 11:33,2261.75,Ford,F-150,2010,Rear-end
670bcb39-9292-447b-b00e-22a2d03773dc,Set Reserve,3/23/2022 16:50,2261.75,Ford,F-150,2010,Rear-end
670d80b0-6c18-40fa-9c28-92c735c4301a,Assign Claim,3/12/2022 0:46,8787.31,Hyundai,Elantra,2016,Head-on
670d80b0-6c18-40fa-9c28-92c735c4301a,Close Claim,4/1/2022 5:14,8787.31,Hyundai,Elantra,2016,Head-on
670d80b0-6c18-40fa-9c28-92c735c4301a,Decide Claim,3/24/2022 20:48,8787.31,Hyundai,Elantra,2016,Head-on
670d80b0-6c18-40fa-9c28-92c735c4301a,First Notification of Loss (FNOL),2/25/2022 17:08,8787.31,Hyundai,Elantra,2016,Head-on
670d80b0-6c18-40fa-9c28-92c735c4301a,Set Reserve,3/19/2022 11:43,8787.31,Hyundai,Elantra,2016,Head-on
670ed8a3-c908-4f48-ae5d-819818bacfdc,Assign Claim,3/12/2021 16:50,9445.04,Hyundai,Elantra,2013,Rear-end
670ed8a3-c908-4f48-ae5d-819818bacfdc,Close Claim,4/5/2021 5:40,9445.04,Hyundai,Elantra,2013,Rear-end
670ed8a3-c908-4f48-ae5d-819818bacfdc,Decide Claim,3/23/2021 5:17,9445.04,Hyundai,Elantra,2013,Rear-end
670ed8a3-c908-4f48-ae5d-819818bacfdc,First Notification of Loss (FNOL),2/22/2021 4:49,9445.04,Hyundai,Elantra,2013,Rear-end
670ed8a3-c908-4f48-ae5d-819818bacfdc,Set Reserve,3/15/2021 23:04,9445.04,Hyundai,Elantra,2013,Rear-end
6711e887-74a4-4220-91c8-1eeccbd86c6a,Assign Claim,12/22/2022 18:41,2189.58,Jeep,Wrangler,2022,Side-impact
6711e887-74a4-4220-91c8-1eeccbd86c6a,Close Claim,1/8/2023 16:36,2189.58,Jeep,Wrangler,2022,Side-impact
6711e887-74a4-4220-91c8-1eeccbd86c6a,Decide Claim,12/27/2022 23:00,2189.58,Jeep,Wrangler,2022,Side-impact
6711e887-74a4-4220-91c8-1eeccbd86c6a,First Notification of Loss (FNOL),12/7/2022 10:06,2189.58,Jeep,Wrangler,2022,Side-impact
6711e887-74a4-4220-91c8-1eeccbd86c6a,Set Reserve,12/27/2022 20:48,2189.58,Jeep,Wrangler,2022,Side-impact
67121746-be4c-4b5d-9076-5cfaed889af8,Assign Claim,4/19/2022 21:14,3523.59,Jeep,Wrangler,2018,Rear-end
67121746-be4c-4b5d-9076-5cfaed889af8,Close Claim,5/13/2022 23:09,3523.59,Jeep,Wrangler,2018,Rear-end
67121746-be4c-4b5d-9076-5cfaed889af8,Decide Claim,4/30/2022 9:10,3523.59,Jeep,Wrangler,2018,Rear-end
67121746-be4c-4b5d-9076-5cfaed889af8,First Notification of Loss (FNOL),4/3/2022 15:03,3523.59,Jeep,Wrangler,2018,Rear-end
67121746-be4c-4b5d-9076-5cfaed889af8,Set Reserve,4/24/2022 21:13,3523.59,Jeep,Wrangler,2018,Rear-end
6716f912-3cec-4e3a-8056-0cd889671c6f,Assign Claim,7/29/2021 14:43,5272.29,Ford,F-150,2014,Rear-end
6716f912-3cec-4e3a-8056-0cd889671c6f,Close Claim,8/16/2021 16:33,5272.29,Ford,F-150,2014,Rear-end
6716f912-3cec-4e3a-8056-0cd889671c6f,Decide Claim,8/7/2021 6:41,5272.29,Ford,F-150,2014,Rear-end
6716f912-3cec-4e3a-8056-0cd889671c6f,First Notification of Loss (FNOL),7/13/2021 7:49,5272.29,Ford,F-150,2014,Rear-end
6716f912-3cec-4e3a-8056-0cd889671c6f,Set Reserve,8/2/2021 12:43,5272.29,Ford,F-150,2014,Rear-end
67172090-c56b-493f-9671-6049c4c2f141,Assign Claim,10/13/2021 12:56,6495.79,Hyundai,Elantra,2017,Rear-end
67172090-c56b-493f-9671-6049c4c2f141,Close Claim,11/6/2021 12:10,6495.79,Hyundai,Elantra,2017,Rear-end
67172090-c56b-493f-9671-6049c4c2f141,Decide Claim,10/24/2021 12:38,6495.79,Hyundai,Elantra,2017,Rear-end
67172090-c56b-493f-9671-6049c4c2f141,First Notification of Loss (FNOL),9/27/2021 20:39,6495.79,Hyundai,Elantra,2017,Rear-end
67172090-c56b-493f-9671-6049c4c2f141,Set Reserve,10/18/2021 6:27,6495.79,Hyundai,Elantra,2017,Rear-end
671772da-0d52-4447-8e76-b45490aa33ff,Assign Claim,7/15/2020 22:27,5873.67,Toyota,Camry,2017,Side-impact
671772da-0d52-4447-8e76-b45490aa33ff,Close Claim,8/9/2020 11:12,5873.67,Toyota,Camry,2017,Side-impact
671772da-0d52-4447-8e76-b45490aa33ff,Decide Claim,7/26/2020 14:53,5873.67,Toyota,Camry,2017,Side-impact
671772da-0d52-4447-8e76-b45490aa33ff,First Notification of Loss (FNOL),7/2/2020 7:54,5873.67,Toyota,Camry,2017,Side-impact
